TweetID,TwitterUserID,UserScreenName,UserProfileName,UserProfilePic,TweetText,Tweet Url,TweetCreatedDate,MediaType,MediaImageUrl,MediaVideoUrl,HasLink
2044294914239037896,50683,dingyi,Ding,https://pbs.twimg.com/profile_images/2000755831135191040/s6Pf_wjc_normal.jpg,"有人做了一款名为 portfolio-audit 的 skills，深度调研了知名设计社区 Dive Club 的所有节目，提取了关于作品集制作、招聘标准以及如何脱颖而出的核心观点，打包成了 skills，可以通过 npx skills add hey-stefan/portfolio-audit 安装。

国内是不是也可以做这种类似的，把各大厂的招聘标准和话术做成 skills？

https://github.com/hey-stefan/portfolio-audit",https://twitter.com/dingyi/status/2044294914239037896,2026-04-15T06:01:03+00:00,,,,True
2044304356338741517,4848269835,_FORAB,AB Kuai.Dong,https://pbs.twimg.com/profile_images/1747252669897691136/wS_-7gEt_normal.jpg,"一名开发者，近期为 Claude Code 做了款插件，让它可以复制任意网站的页面设计。

它会扫描真实的网站，把页面布局、配色、字体，这些设计提取出来，在本地重建一套新的，这样网页就是你的了。

",https://twitter.com/_FORAB/status/2044304356338741517,2026-04-15T06:38:34+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2043886876390539264/img/jC4IVJFatrA58iuT.jpg,https://video.twimg.com/amplify_video/2043886876390539264/vid/avc1/1920x1024/EKua0del0nFthHQa.mp4?tag=21,False
2044307061320888579,1932935705711513600,yanhua1010,Yanhua,https://pbs.twimg.com/profile_images/1998302113592713216/jbKruapM_normal.jpg,Claude Code创始人Boris Cherny 讲解Anthropic内部如何使用它（中英双语字幕），建议收藏👇 ,https://twitter.com/yanhua1010/status/2044307061320888579,2026-04-15T06:49:19+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2044301639709011971/img/lMLejkgHQGx9zZkI.jpg,https://video.twimg.com/amplify_video/2044301639709011971/vid/avc1/1920x1080/M8kxXTx0nk62YSWR.mp4?tag=21,False
2044360853626262006,1669276256,op7418,歸藏(guizang.ai),https://pbs.twimg.com/profile_images/1636981205504786434/xDl77JIw_normal.jpg,"Skills 快搞定了。

看起来用网页写，加上 WebGL 和 Framer Motion，也能搞出非常漂亮的背景。

不用 NanaBana 图片生成也行，到时候可以自由选择。 ",https://twitter.com/op7418/status/2044360853626262006,2026-04-15T10:23:04+00:00,photo,https://pbs.twimg.com/media/HF8HOTOakAAYchw.jpg,,False
2044371481472213229,1151425052942000128,zoltanszogyenyi,Zoltán Szőgyényi,https://pbs.twimg.com/profile_images/1991894154427949056/6Nz3eOTM_normal.jpg,"I built a Chrome extension that helps you extract styles from any website and generate DESIGN(.)md or SKILL(.)md files

Works with Google Stitch, Claude Code, Codex etc

... and it's free! ",https://twitter.com/zoltanszogyenyi/status/2044371481472213229,2026-04-15T11:05:18+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2044371180753154048/img/CF4MDD6tnahU1wq2.jpg,https://video.twimg.com/amplify_video/2044371180753154048/vid/avc1/3456x2004/xblfWFrRwcIeyQNA.mp4?tag=21,False
2044391376062730324,893369654768529408,viktoroddy,Viktor Oddy,https://pbs.twimg.com/profile_images/1941325782829113344/buT3DYqx_normal.jpg,"Gemini 3.1 + Lovable

Prompt below ↓ ",https://twitter.com/viktoroddy/status/2044391376062730324,2026-04-15T12:24:21+00:00,video,https://pbs.twimg.com/ext_tw_video_thumb/2044391335881256960/pu/img/DZ4QB6Ioql7vWI2D.jpg,https://video.twimg.com/ext_tw_video/2044391335881256960/pu/vid/avc1/986x720/Dq2Kahuwf_OLSzhw.mp4?tag=12,False
2044417974916809081,19810702,benjaminnathan,benjamin,https://pbs.twimg.com/profile_images/1566431445597429766/NewtkfpP_normal.png,"Framer’s second Logo Shader, Glass. Complete with Lens Warp, Bevel, Contour, Dispersion, Lighting, and more. Works on any PNG or SVG. Coming soon. ",https://twitter.com/benjaminnathan/status/2044417974916809081,2026-04-15T14:10:03+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2044417679096750080/img/AzA5xFMeR5kFxseo.jpg,https://video.twimg.com/amplify_video/2044417679096750080/vid/avc1/1580x1180/2ntCplPj3Fju4Rhs.mp4?tag=21,False
2044422652232974753,1186556526917324800,sh17va,Shiva 🐁,https://pbs.twimg.com/profile_images/2040623093945864192/dur1Mty-_normal.jpg,Created a new 404 page with Threejs,https://twitter.com/sh17va/status/2044422652232974753,2026-04-15T14:28:38+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2044422317468762113/img/Sck5CMXCcIToETOE.jpg,https://video.twimg.com/amplify_video/2044422317468762113/vid/avc1/3024x1908/OgAO7xA4tgr37t_G.mp4?tag=21,False
2044430704952684671,50683,dingyi,Ding,https://pbs.twimg.com/profile_images/2000755831135191040/s6Pf_wjc_normal.jpg,"这个产品做得真好，不玩音乐的都想用了。

https://www.riffle.studio/ ",https://twitter.com/dingyi/status/2044430704952684671,2026-04-15T15:00:38+00:00,photo,https://pbs.twimg.com/media/HF9G5EfboAAazB0.jpg,,False
2044434422641140007,5797422,MengTo,Meng To,https://pbs.twimg.com/profile_images/1098613826709348353/_9_0Nd2X_normal.png,"So this is a highly curated collection of 400+ DESIGN.md that’s editable and promptable.

Just one click to change styles, turn into branding, mobile versions, slide decks and site sections like hero, testimonials & footers.

It’s a superpower for creating landing pages & presentations.",https://twitter.com/MengTo/status/2044434422641140007,2026-04-15T15:15:24+00:00,video,https://pbs.twimg.com/amplify_video_thumb/2044433875250933760/img/Tj34_mTatHgqmudU.jpg,https://video.twimg.com/amplify_video/2044433875250933760/vid/avc1/2880x2160/R6d5uz5qPusVICl0.mp4?tag=21,False
